"row_id","pr_id","pr_number","pr_title","filename","line_number","rule_name","severity","message","fix_hint","line_content","feature_0","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","label","notes","review_priority","review_reason"
"142","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","550","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// loadServerReference calls for the same reference.","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"144","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","657","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Keeps track of how many slots, bytes or characters are in nested arrays/strings/typed arrays.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"145","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","660","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// than one child.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"146","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","720","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// The root might not be an array but if it is we want to track the count of entries.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"147","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","854","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// will trigger the array size limit error.","7","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"148","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","876","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// resolving might have deep nesting that we need to resolve.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"149","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","910","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// is a stale `null`, the resolved value can be used directly.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"150","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1046","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// will trigger the array size limit error.","8","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"151","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1067","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// resolving might have deep nesting that we need to resolve.","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"153","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1092","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// which is not allowed.","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"154","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1188","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// because it shouldn't be accessed by anything else.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"155","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1231","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// is a stale `null`, the resolved value can be used directly.","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"156","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1251","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// We don't keep an array count for this since it won't be referenced again.","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"157","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1252","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// In fact, we don't really need to store this chunk at all.","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"160","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1409","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO: Add return/throw as options for aborting.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"161","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1413","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// to satisfy the iterable protocol.","1","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"162","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1605","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// algorithm of FormData.","5","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"163","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1616","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// These entries have now all been consumed. Let's free it.","7","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"164","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1618","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// see the same key twice.","7","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"165","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1659","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'BigInt is too large. Received ' +","7","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"169","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1836","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Limit BigInt size to prevent CPU exhaustion from parsing very large values.","1","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"170","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","1839","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// checks in fulfillReference and getOutlinedModel.","1","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"172","2731742577","34141","fix: prevent false positive static flag error for conditional hook calls","packages/react-reconciler/src/ReactFiberHooks.js","688","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","(disableLegacyMode || (current.mode & ConcurrentMode) !== NoMode) &&","4","0","0","0","0","3","0","0","1","1","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"173","2731742577","34141","fix: prevent false positive static flag error for conditional hook calls","packages/react-reconciler/src/ReactFiberHooks.js","693","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","!(current.memoizedState === null && workInProgress.memoizedState !== null) &&","4","0","0","0","0","3","0","0","1","1","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"179","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-native-renderer/src/ReactFiberConfigFabricWithViewTransition.js","2","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* Copyright (c) Meta Platforms, Inc. and affiliates.","1","0","0","0","0","3","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"181","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-native-renderer/src/ReactFiberConfigFabricWithViewTransition.js","5","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* LICENSE file in the root directory of this source tree.","1","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"185","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-native-renderer/src/ReactFiberConfigFabricWithViewTransition.js","47","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO: Get the owner document from the root container.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"198","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-native-renderer/src/ReactFiberConfigFabricWithViewTransition.js","243","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Flush remaining work synchronously.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"199","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-native-renderer/src/ReactFiberConfigFabricWithViewTransition.js","246","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Skip afterMutationCallback(). We don't need it since we're not animating.","3","0","0","0","0","3","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"200","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-native-renderer/src/ReactFiberConfigFabricWithViewTransition.js","248","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Skip passiveCallback(). Spawned work will schedule a task.","3","0","0","0","0","3","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"202","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","159","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","child.tag === OffscreenComponent &&","6","0","0","0","0","1","0","0","1","1","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"203","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","162","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Skip any hidden subtrees. They were or are effectively not there.","6","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"204","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","164","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","child.tag === ViewTransitionComponent &&","6","0","0","0","0","1","0","0","1","1","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"205","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","168","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// inner most one is the one that handles the update.","6","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"206","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","697","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","previousMeasurements == null ||","7","0","0","0","0","0","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"207","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","700","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// If there was an insertion of extra nodes, we have to assume they affected the parent.","7","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"208","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","701","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// It should have already been marked as an Update due to the mutation.","7","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"209","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","717","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","child.tag === OffscreenComponent &&","6","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"210","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","720","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Skip any hidden subtrees. They were or are effectively not there.","6","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"211","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","722","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","child.tag === ViewTransitionComponent &&","6","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"212","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","726","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// inner most one is the one that handles the update.","6","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"213","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","727","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// If this inner boundary resized we need to bubble that information up.","6","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"215","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberConfigWithNoViewTransition.js","2","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* Copyright (c) Meta Platforms, Inc. and affiliates.","1","0","0","0","0","3","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"217","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberConfigWithNoViewTransition.js","5","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* LICENSE file in the root directory of this source tree.","1","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"220","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberConfigWithNoViewTransition.js","11","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// can re-export everything from this module.","1","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"221","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberConfigWithNoViewTransition.js","15","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'The current renderer does not support view transitions. ' +","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"222","3272652873","35764","Enables Basic View Transition support for React Native Fabric renderer","packages/react-reconciler/src/ReactFiberConfigWithNoViewTransition.js","16","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'This error is likely caused by a bug in React. ' +","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"232","1019631294","25060","Implement basic stylesheet Resources for react-dom","packages/react-dom/src/client/ReactDOMComponent.js","1024","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","tag === 'link' &&","5","0","0","0","0","0","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"233","1019631294","25060","Implement basic stylesheet Resources for react-dom","packages/react-dom/src/client/ReactDOMComponent.js","1025","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","rawProps.rel === 'stylesheet' &&","5","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"234","1019631294","25060","Implement basic stylesheet Resources for react-dom","packages/react-dom/src/client/ReactDOMComponent.js","1029","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// for hydrating Resources (at the moment, stylesheets with a precedence prop) by using a data attribute.","5","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"235","1019631294","25060","Implement basic stylesheet Resources for react-dom","packages/react-dom/src/client/ReactDOMComponent.js","1031","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// $FlowFixMe - Should be inferred as not undefined.","5","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"236","1019631294","25060","Implement basic stylesheet Resources for react-dom","packages/react-dom/src/client/ReactDOMHostConfig.js","682","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","type === 'link' &&","3","0","0","0","0","0","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"237","1019631294","25060","Implement basic stylesheet Resources for react-dom","packages/react-dom/src/client/ReactDOMHostConfig.js","683","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","typeof (props: any).precedence === 'string' &&","3","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"238","1019631294","25060","Implement basic stylesheet Resources for react-dom","packages/react-dom/src/client/ReactDOMHostConfig.js","787","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","((node: any): Element).tagName === 'LINK' &&","6","0","0","0","0","3","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"241","1019631294","25060","Implement basic stylesheet Resources for react-dom","packages/react-dom/src/client/ReactDOMHostConfig.js","925","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","' and more than one matching DOM Node was found. To fix, ensure you are only' +","9","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"244","1019631294","25060","Implement basic stylesheet Resources for react-dom","packages/react-dom/src/server/ReactDOMServerFormatConfig.js","1078","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","`${'link'} is a self-closing tag and must neither have \`children\` nor ` +","7","0","0","0","1","0","0","0","1","1","","65","critical severity; syntax rule noisy area; likely false positive (comment-like but labeled 1)"
"246","1019631294","25060","Implement basic stylesheet Resources for react-dom","packages/react-dom/src/server/ReactDOMServerFormatConfig.js","1266","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// rendering the whole document.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"251","1019631294","25060","Implement basic stylesheet Resources for react-dom","packages/react-reconciler/src/ReactFiberHydrationContext.new.js","413","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","fiber.tag === HostComponent &&","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"255","1019631294","25060","Implement basic stylesheet Resources for react-dom","packages/react-reconciler/src/ReactFiberHydrationContext.old.js","413","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","fiber.tag === HostComponent &&","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"260","22382139","2300","Renamed Descriptor -> Element","src/browser/ReactDOM.js","29","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* Create a factory that creates HTML tag elements.","1","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"261","22382139","2300","Renamed Descriptor -> Element","src/browser/ui/ReactDOMComponent.js","264","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","if (nextElement === this._currentElement &&","3","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"262","22382139","2300","Renamed Descriptor -> Element","src/browser/ui/ReactMount.js","338","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* @param {ReactElement} nextElement Component element to render.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"263","22382139","2300","Renamed Descriptor -> Element","src/browser/ui/ReactMount.js","348","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","typeof nextElement === 'string' ?","5","0","0","0","0","0","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"264","22382139","2300","Renamed Descriptor -> Element","src/browser/ui/ReactMount.js","351","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","ReactLegacyElement.isValidFactory(nextElement) ?","5","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"265","22382139","2300","Renamed Descriptor -> Element","src/browser/ui/ReactMount.js","355","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","typeof nextElement.props !== ""undefined"" ?","5","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"268","22382139","2300","Renamed Descriptor -> Element","src/core/ReactComponent.js","151","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// element props.","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"269","22382139","2300","Renamed Descriptor -> Element","src/core/ReactComponent.js","180","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This is a deoptimized path. We optimize for always having a element.","4","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"270","22382139","2300","Renamed Descriptor -> Element","src/core/ReactComponent.js","181","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This creates an extra internal element.","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"271","22382139","2300","Renamed Descriptor -> Element","src/core/ReactComponent.js","198","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This is a deoptimized path. We optimize for always having a element.","4","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"272","22382139","2300","Renamed Descriptor -> Element","src/core/ReactComponent.js","199","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This creates an extra internal element.","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"273","22382139","2300","Renamed Descriptor -> Element","src/core/ReactComponent.js","318","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* If `_pendingElement` is set, update the component.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"274","22382139","2300","Renamed Descriptor -> Element","src/core/ReactComponent.js","350","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// a ref. The ref conceptually lives on the element.","4","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"275","22382139","2300","Renamed Descriptor -> Element","src/core/ReactComponent.js","358","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","if (nextElement._owner !== prevElement._owner ||","4","0","0","0","0","3","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"276","22382139","2300","Renamed Descriptor -> Element","src/core/ReactCompositeComponent.js","729","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// context lives on the element.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"277","22382139","2300","Renamed Descriptor -> Element","src/core/ReactCompositeComponent.js","1024","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","if (this._pendingElement == null &&","3","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"278","22382139","2300","Renamed Descriptor -> Element","src/core/ReactCompositeComponent.js","1139","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","if (nextElement === this._currentElement &&","3","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
