"row_id","pr_id","pr_number","pr_title","filename","line_number","rule_name","severity","message","fix_hint","line_content","feature_0","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","label","notes"
"968","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","184","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","noBackwardRangeExtension:","7","0","0","0","0","0","0","0","1","0",""
"969","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","185","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","effect.kind === 'MutateTransitiveConditionally' &&","8","0","0","0","0","1","0","0","1","0",""
"970","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","610","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/*","2","0","0","0","0","0","0","0","1","0",""
"971","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","614","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* match the ""function call result"" pattern and skip range extension.","2","0","0","0","0","1","0","0","1","0",""
"972","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","615","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","*/","2","0","0","0","0","0","0","0","1","0",""
"973","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","732","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/*","3","0","0","0","0","0","0","0","1","0",""
"974","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","733","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","* Only skip backward-alias range extension when ALL of these hold:","3","0","0","0","0","0","0","0","1","0",""
"975","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","737","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* correctness (e.g. `x.y.push(val)` must extend x and y).","3","0","0","0","0","7","0","0","1","0",""
"976","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","742","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* call result represents a separately-memoizable value.","3","0","0","0","0","1","0","0","1","0",""
"977","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","743","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","*/","3","0","0","0","0","0","0","0","1","0",""
"978","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","747","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","noBackwardRangeExtension &&","4","0","0","0","0","0","0","0","1","0",""
"979","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","748","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","startNode != null &&","4","0","0","0","0","0","0","0","1","0",""
"980","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","751","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/*","4","0","0","0","0","0","0","0","1","0",""
"981","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","753","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* any value in the chain was produced by a function call (Apply).","4","0","0","0","0","2","0","0","1","0",""
"982","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","760","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* this heuristic.","4","0","0","0","0","1","0","0","1","0",""
"983","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","761","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","*/","4","0","0","0","0","0","0","0","1","0",""
"984","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","774","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/*","5","0","0","0","0","0","0","0","1","0",""
"985","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","781","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* issues (e.g. ""Expected a break target"" in try-catch blocks).","5","0","0","0","0","4","0","0","1","0",""
"986","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","782","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","*/","5","0","0","0","0","0","0","0","1","0",""
"987","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","801","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/*","4","0","0","0","0","0","0","0","1","0",""
"988","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","808","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* where range extension is required for correctness.","4","0","0","0","0","1","0","0","1","0",""
"989","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","809","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","*/","4","0","0","0","0","0","0","0","1","0",""
"990","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","906","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/*","7","0","0","0","0","0","0","0","1","0",""
"991","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","911","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* otherwise cause them to be merged into the same scope.","7","0","0","0","0","1","0","0","1","0",""
"992","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","912","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","*/","7","0","0","0","0","0","0","0","1","0",""
"993","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","913","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","skipRangeExtension:","7","0","0","0","0","0","0","0","1","0",""
"994","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","914","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","skipRangeExtension ||","8","0","0","0","0","0","0","0","1","0",""
"995","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","934","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","skipRangeExtension:","7","0","0","0","0","0","0","0","1","0",""
"996","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","935","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","skipRangeExtension ||","8","0","0","0","0","0","0","0","1","0",""
"997","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","953","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/*","7","0","0","0","0","0","0","0","1","0",""
"998","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","957","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* extended to cover the mutation point for correctness.","7","0","0","0","0","1","0","0","1","0",""
"999","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingRanges.ts","958","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","*/","7","0","0","0","0","0","0","0","1","0",""
"1000","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","packages/eslint-plugin-react-hooks/__tests__/ReactCompilerRuleTypescript-test.ts","230","console-log","info","console.log() left in production code ? may expose sensitive data in logs","Remove or replace with a structured logger like winston or pino","console.log(value);","7","0","0","0","0","2","0","0","1","0",""
"1001","3339833190","35934","fix: catch parameter alias handling and snapshot updates for noBackwardRangeExtension","packages/eslint-plugin-react-hooks/src/shared/RunReactCompiler.ts","108","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","init.type === 'FunctionExpression' ||","7","0","0","0","0","1","0","0","1","0",""
"1002","2734003701","34164","chore: fix various typos across codebase",".eslintrc.js","567","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","ConsoleTask: 'readonly', // TODO: Figure out what the official name of this will be.","3","0","0","0","0","1","0","0","1","1",""
"1003","2734003701","34164","chore: fix various typos across codebase","compiler/packages/babel-plugin-react-compiler/src/HIR/visitors.ts","1020","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* pseudo-successors such as fallthroughs.","1","0","0","0","0","1","0","0","1","0",""
"1004","2734003701","34164","chore: fix various typos across codebase","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingEffects.ts","93","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* to the current abstract state, and effects may be dropped or rewritten accordingly.","1","0","0","0","0","1","0","0","1","0",""
"1005","2734003701","34164","chore: fix various typos across codebase","compiler/packages/babel-plugin-react-compiler/src/ReactiveScopes/CodegenReactiveFunction.ts","136","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* The generated code needs to prevent values from one version of the code being reused after a code change.","2","0","0","0","0","1","0","0","1","0",""
"1006","2734003701","34164","chore: fix various typos across codebase","compiler/packages/babel-plugin-react-compiler/src/SSA/EnterSSA.ts","149","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* We're at the entry block and haven't found our definition yet.","4","0","0","0","0","1","0","0","1","0",""
"1007","2734003701","34164","chore: fix various typos across codebase","compiler/packages/babel-plugin-react-compiler/src/Validation/ValidateNoSetStateInRender.ts","91","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","// if yes, does it unconditionally call it?","7","0","0","0","0","0","0","0","1","0",""
"1008","2734003701","34164","chore: fix various typos across codebase","compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/escape-analysis-non-escaping-interleaved-allocating-nested-dependency.js","3","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// but a is a dependency of b, which is a dependency of c.","2","0","0","0","0","1","0","0","1","0",""
"1009","2734003701","34164","chore: fix various typos across codebase","compiler/packages/react-compiler-healthcheck/src/checks/reactCompiler.ts","144","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","SuccessfulCompilation.length +","4","0","0","0","0","1","0","0","1","1",""
"1010","2734003701","34164","chore: fix various typos across codebase","compiler/packages/react-forgive/client/src/colors.ts","43","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* Redistributes rgb, maintaining hue until its clamped.","2","0","0","0","0","1","0","0","1","0",""
"1011","2734003701","34164","chore: fix various typos across codebase","compiler/packages/react-mcp-server/src/index.ts","380","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","the following command in the terminal:","2","0","0","0","0","0","0","0","1","0",""
"1012","2734003701","34164","chore: fix various typos across codebase","packages/react-client/src/ReactFlightClient.js","1831","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This promise is coming from us and should have initialized by now.","4","0","0","0","0","1","0","0","1","0",""
"1013","2734003701","34164","chore: fix various typos across codebase","packages/react-client/src/ReactFlightClient.js","2659","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","ReactSharedInternalsServer === undefined ||","4","0","0","0","0","0","0","0","1","0",""
"1014","2734003701","34164","chore: fix various typos across codebase","packages/react-client/src/ReactFlightClient.js","5116","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// binary chunks preceding it.","5","0","0","0","0","1","0","0","1","0",""
"1015","2734003701","34164","chore: fix various typos across codebase","packages/react-client/src/ReactFlightReplyClient.js","1011","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Only instrument the thenable if the status is not defined.","5","0","0","0","0","1","0","0","1","0",""
"1016","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-core/src/standalone.js","357","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Because of this it relies on the extension to pass filters, so include them with the response here.","3","0","0","0","0","1","0","0","1","0",""
"1017","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shared/src/__tests__/TimelineProfiler-test.js","1461","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// There should be two batches of renders: Suspended and resolved.","6","0","0","0","0","1","0","0","1","0",""
"1018","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shared/src/__tests__/TimelineProfiler-test.js","1519","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// There should be two batches of renders: Suspended and resolved.","6","0","0","0","0","1","0","0","1","0",""
"1019","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shared/src/__tests__/TimelineProfiler-test.js","1724","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// There should be two batches of renders: Suspended and resolved.","6","0","0","0","0","1","0","0","1","0",""
"1020","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shared/src/__tests__/TimelineProfiler-test.js","1794","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// There should be two batches of renders: Suspended and resolved.","6","0","0","0","0","1","0","0","1","0",""
"1021","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shared/src/__tests__/preprocessData-test.js","209","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// but reproducible between test runs.","4","0","0","0","0","1","0","0","1","0",""
"1022","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shared/src/__tests__/store-test.js","129","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// The case below is admittedly contrived and relies on side effects.","2","0","0","0","0","1","0","0","1","0",""
"1023","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shared/src/__tests__/store-test.js","130","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// I'm not yet sure of how to reduce the GitHub reported production case to a test though.","2","0","0","0","0","1","0","0","1","0",""
"1024","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shared/src/backend/fiber/renderer.js","4162","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// debugStack will be a stack frame inside parent that we can use as its source.","5","0","0","0","0","1","0","0","1","0",""
"1025","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shared/src/backend/profilingHooks.js","224","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Decide what depth this work should be rendered at, based on what's on the top of the stack.","3","0","0","0","0","1","0","0","1","0",""
"1026","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shared/src/backend/profilingHooks.js","318","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Because of that, we log this type of data periodically (once per commit).","4","0","0","0","0","2","0","0","1","0",""
"1027","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shared/src/devtools/views/Profiler/types.js","121","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Timeline data is per renderer.","2","0","0","0","0","1","0","0","1","0",""
"1028","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shared/src/devtools/views/Profiler/types.js","161","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Timeline data is per renderer.","2","0","0","0","0","1","0","0","1","0",""
"1029","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shared/src/hooks/parseHookNames/parseSourceAndMetadata.js","350","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// rather than in loadSourceAndMetadata -> loadSourceFiles().","6","0","0","0","0","2","0","0","1","0",""
"1030","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shell/src/app/devtools.js","13","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO (Webpack 5) Hopefully we can remove this once we upgrade to Webpack 5.","1","0","0","0","0","2","0","0","1","0",""
"1031","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shell/src/e2e-regression/devtools.js","11","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO (Webpack 5) Hopefully we can remove this once we upgrade to Webpack 5.","1","0","0","0","0","2","0","0","1","0",""
"1032","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shell/src/e2e/devtools.js","19","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO (Webpack 5) Hopefully we can remove this once we upgrade to Webpack 5.","1","0","0","0","0","2","0","0","1","0",""
"1033","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-shell/src/perf-regression/devtools.js","10","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO (Webpack 5) Hopefully we can remove this once we upgrade to Webpack 5.","1","0","0","0","0","2","0","0","1","0",""
"1034","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-timeline/src/content-views/ReactMeasuresView.js","135","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// and it looks bad if text flows underneath/behind these overlaid rects.","5","0","0","0","0","1","0","0","1","0",""
"1035","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-timeline/src/content-views/SnapshotsView.js","73","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This should never happen.","5","0","0","0","0","1","0","0","1","0",""
"1036","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-timeline/src/import-worker/preprocessData.js","113","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// We only need to extract them once.","2","0","0","0","0","1","0","0","1","0",""
"1037","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-timeline/src/import-worker/preprocessData.js","288","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Keep track of current event in case future ones overlap.","3","0","0","0","0","1","0","0","1","0",""
"1038","2734003701","34164","chore: fix various typos across codebase","packages/react-devtools-timeline/src/view-base/Surface.js","58","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* place where all interactions enter the view hierarchy.","1","0","0","0","0","1","0","0","1","0",""
"1039","2734003701","34164","chore: fix various typos across codebase","packages/react-dom-bindings/src/client/ReactDOMComponent.js","2353","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// the byte length size of the Blob matches the length of the data url.","5","0","0","0","0","1","0","0","1","0",""
"1040","2734003701","34164","chore: fix various typos across codebase","packages/react-dom-bindings/src/client/ReactDOMTextarea.js","78","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO: This should respect disableInputAttributeSyncing flag.","3","0","0","0","0","1","0","0","1","0",""
"1041","2734003701","34164","chore: fix various typos across codebase","packages/react-dom-bindings/src/client/ReactFiberConfigDOM.js","651","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO: Consider unifying this with hydrateInstance.","2","0","0","0","0","1","0","0","1","0",""
"1042","2734003701","34164","chore: fix various typos across codebase","packages/react-dom-bindings/src/client/ReactFiberConfigDOM.js","2001","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// or it'll block or interfere with future transitions.","2","0","0","0","0","1","0","0","1","0",""
"1043","2734003701","34164","chore: fix various typos across codebase","packages/react-dom-bindings/src/client/ReactFiberConfigDOM.js","2573","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO: Consider interaction count higher than 1.","6","0","0","0","0","1","0","0","1","0",""
"1044","2734003701","34164","chore: fix various typos across codebase","packages/react-dom-bindings/src/client/ReactFiberConfigDOM.js","2589","syntax-error","critical","Syntax issue ? variable declaration has assignment operator but no value","Provide a value after = (e.g., const id = 1) or remove the assignment operator","const durationToRangeMultiplier =","4","0","0","0","0","0","0","0","1","1",""
"1045","2734003701","34164","chore: fix various typos across codebase","packages/react-dom-bindings/src/client/ReactFiberConfigDOM.js","2736","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Skip readyCallback() and go straight to animateCallback() since we're not animating.","5","0","0","0","0","3","0","0","1","0",""
"1046","2734003701","34164","chore: fix various typos across codebase","packages/react-dom-bindings/src/server/ReactFizzConfigDOM.js","3896","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// the children as string optimization on that path when rendering singletons.","1","0","0","0","0","1","0","0","1","0",""
"1047","2734003701","34164","chore: fix various typos across codebase","packages/react-dom/src/__tests__/ReactDOMFizzServer-test.js","9248","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","`I need to make this segment somewhat large because it needs to be large enough to be outlined during the initial flush. Setting the progressive chunk size to near zero isn't enough because there is a fixed minimum size that we use to avoid doing the size tracking altogether and ","4","0","0","0","0","2","0","0","1","0",""
"1048","2734003701","34164","chore: fix various typos across codebase","packages/react-dom/src/__tests__/ReactDOMFizzServer-test.js","9284","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","`I need to make this segment somewhat large because it needs to be large enough to be outlined during the initial flush. Setting the progressive chunk size to near zero isn't enough because there is a fixed minimum size that we use to avoid doing the size tracking altogether and ","4","0","0","0","0","2","0","0","1","0",""
"1049","2734003701","34164","chore: fix various typos across codebase","packages/react-dom/src/__tests__/ReactDOMFizzShellHydration-test.js","323","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'This root received an early update, before anything was able to ' +","4","0","0","0","0","0","0","0","1","0",""
"1050","2734003701","34164","chore: fix various typos across codebase","packages/react-dom/src/__tests__/ReactDOMFloat-test.js","7937","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'expected the `href` prop to be a non-empty string but encountered `undefined` instead. ' +","7","0","0","0","0","1","0","0","1","0",""
"1051","2734003701","34164","chore: fix various typos across codebase","packages/react-dom/src/__tests__/ReactDOMFloat-test.js","7943","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'expected the `href` prop to be a non-empty string but encountered an empty string instead. ' +","7","0","0","0","0","1","0","0","1","0",""
"1052","2734003701","34164","chore: fix various typos across codebase","packages/react-dom/src/__tests__/ReactDOMFloat-test.js","8592","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'using the `precedence` prop to not have any spaces but encountered spaces instead. ' +","6","0","0","0","0","1","0","0","1","0",""
"1053","2734003701","34164","chore: fix various typos across codebase","packages/react-dom/src/__tests__/ReactDOMFloat-test.js","8594","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'The href for the <style> where this occurred is ""foo bar"".\n' +","6","0","0","0","0","1","0","0","1","0",""
"1054","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/ReactChildFiber.js","82","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This tracks the thenables that are unwrapped during reconciliation.","1","0","0","0","0","1","0","0","1","0",""
"1055","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/ReactFiberBeginWork.js","1867","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'This root received an early update, before anything was able to ' +","6","0","0","0","0","0","0","0","1","0",""
"1056","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/ReactFiberBeginWork.js","1975","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// descendants. We use Context as an implementation detail for this.","3","0","0","0","0","2","0","0","1","0",""
